id,lat,lng
-3068,55.825599,37.669252
-3069,55.828369,37.669489
-3070,55.829477,37.670785
-3071,55.828552,37.668811
-3072,55.838694,37.669542
-3073,55.846842,37.670926
-3074,55.845742,37.670770
-3075,55.844900,37.669982
-3076,55.847660,37.673254
-3077,55.847225,37.688728
-3078,55.849628,37.681688
-3079,55.852382,37.680750
-3080,55.852732,37.681202
-3081,55.858616,37.687792
-3082,55.857276,37.686336
-3083,55.855325,37.684389
-3084,55.834275,37.621866
-3085,55.840472,37.629030
-3086,55.835497,37.633375
-3087,55.834924,37.617030
-3088,55.834414,37.622629
-3089,55.835610,37.616051
-3090,55.839596,37.614354
-3091,55.839994,37.616805
-3092,55.838609,37.615649
-3093,55.843723,37.637820
-3094,55.843565,37.637889
-3095,55.842454,37.633985
-3096,55.843235,37.634769
-3097,55.840747,37.634186
-3098,55.841248,37.633181
-3099,55.840906,37.635250
-3100,55.841720,37.633052
-3101,55.840895,37.635453
-3102,55.846085,37.635786
-3103,55.846122,37.635645
-3104,55.844163,37.637671
-3105,55.844332,37.640223
-3106,55.844162,37.637690
-3107,55.845052,37.638218
-3108,55.846258,37.635706
-3109,55.846068,37.636082
-3110,55.842732,37.639091
-3111,55.842683,37.640146
-3112,55.841258,37.640280
-3113,55.841401,37.640889
-3114,55.842073,37.641990
-3115,55.841422,37.641345
-3116,55.842654,37.640210
-3117,55.842640,37.640369
-3118,55.842889,37.638737
-3119,55.842834,37.638798
-3120,55.842914,37.638767
-3121,55.840838,37.643187
-3122,55.841146,37.643597
-3123,55.841030,37.643302
-3124,55.840794,37.641528
-3125,55.840779,37.641950
-3126,55.840731,37.641301
-3127,55.837718,37.651380
-3128,55.838367,37.650881
-3129,55.809893,37.615661
-3130,55.816481,37.606211
-3131,55.818056,37.603637
-3132,55.818985,37.616056
-3133,55.818425,37.616056
-3134,55.807118,37.616510
-3135,55.806796,37.615670
-3136,55.806707,37.615480
-3137,55.806946,37.615433
-3138,55.807345,37.615622
-3139,55.806523,37.623861
-3140,55.799875,37.636382
-3141,55.799533,37.636940
-3142,55.799269,37.636487
-3143,55.799266,37.637206
-3144,55.796352,37.634122
-3145,55.795278,37.634083
-3146,55.795257,37.633972
-3147,55.796251,37.634316
-3148,55.793138,37.633114
-3149,55.793548,37.632916
-3150,55.793823,37.633028
-3151,55.791676,37.631570
-3152,55.791913,37.632771
-3153,55.791500,37.635504
-3154,55.792232,37.635064
-3155,55.792034,37.634082
-3156,55.792108,37.633084
-3157,55.788247,37.629158
-3158,55.787103,37.629216
-3159,55.791812,37.629104
-3160,55.788793,37.624189
-3161,55.787411,37.636127
-3162,55.788586,37.636900
-3163,55.792144,37.636025
-3164,55.792288,37.634748
-3165,55.791588,37.637062
-3166,55.791548,37.637268
-3167,55.791456,37.637806
-3168,55.786342,37.629573
-3169,55.784335,37.629308
-3170,55.783988,37.632743
-3171,55.786651,37.630930
-3172,55.786975,37.636029
-3173,55.786192,37.637422
-3174,55.783899,37.634953
-3175,55.783719,37.634448
-3176,55.809319,37.645627
-3177,55.809138,37.645165
-3178,55.807974,37.640437
-3179,55.807288,37.640327
-3180,55.807733,37.639259
-3181,55.840401,37.650206
-3182,55.838528,37.651212
-3183,55.839247,37.650584
-3184,55.840781,37.649487
-3185,55.840830,37.649565
-3186,55.841766,37.646504
-3187,55.840860,37.649050
-3188,55.841165,37.648975
-3189,55.844131,37.641861
-3190,55.844854,37.644183
-3191,55.843142,37.644669
-3192,55.849032,37.673651
-3193,55.849544,37.673621
-3194,55.857890,37.685180
-3195,55.858756,37.687588
-3196,55.859101,37.688475
-3197,55.847359,37.664586
-3198,55.846736,37.659172
-3199,55.845658,37.658463
-3200,55.847558,37.660553
-3201,55.847226,37.667619
-3202,55.849276,37.671032
-3203,55.847162,37.670926
-3204,55.847344,37.667488
-3205,55.845168,37.670272
-3206,55.821446,37.614545
-3207,55.824441,37.616252
-3208,55.825154,37.616859
-3209,55.821549,37.614633
-3210,55.821666,37.611972
-3211,55.834524,37.614128
-3212,55.832601,37.619749
-3213,55.832590,37.616455
-3214,55.833990,37.616808
-3215,55.832609,37.620129
-3216,55.832820,37.619869
-3217,55.824505,37.617724
-3218,55.814863,37.653682
-3219,55.815326,37.654809
-3220,55.815422,37.655262
-3221,55.815439,37.655000
-3222,55.814675,37.657632
-3223,55.814825,37.657797
-3224,55.815772,37.658761
-3225,55.814921,37.656900
-3226,55.815344,37.655494
-3227,55.818617,37.659039
-3228,55.817757,37.659821
-3229,55.817769,37.659556
-3230,55.816108,37.658359
-3231,55.813224,37.647833
-3232,55.813148,37.647749
-3233,55.817608,37.660688
-3234,55.818055,37.661383
-3235,55.817669,37.661187
-3236,55.817880,37.661638
-3237,55.820014,37.665580
-3238,55.819346,37.664858
-3239,55.809768,37.646783
-3240,55.809595,37.646170
-3241,55.809431,37.645759
-3242,55.809858,37.646868
-3243,55.808661,37.641098
-3244,55.807938,37.639082
-3245,55.804181,37.644765
-3246,55.804334,37.644794
-3247,55.804256,37.644907
-3248,55.806951,37.645109
-3249,55.802945,37.644416
-3250,55.795417,37.634768
-3251,55.801077,37.636326
-3252,55.796200,37.635069
-3253,55.800782,37.636479
-3254,55.803516,37.644651
-3255,55.802929,37.644694
-3256,55.807615,37.638548
-3257,55.824723,37.669591
-3258,55.820114,37.666132
-3259,55.819916,37.666202
-3260,55.817932,37.664123
-3261,55.819218,37.665343
-3262,55.817958,37.675317
-3263,55.819678,37.670123
-3264,55.828554,37.658772
-3265,55.829718,37.657396
-3266,55.828725,37.658140
-3267,55.828423,37.660160
-3268,55.826807,37.667632
-3269,55.825409,37.669286
-3270,55.828011,37.669113
-3271,55.829624,37.670770
-3272,55.828462,37.668726
-3273,55.838729,37.669389
-3274,55.838798,37.669598
-3275,55.847089,37.670975
-3276,55.845454,37.670703
-3277,55.847580,37.673054
-3278,55.847304,37.672791
-3279,55.844332,37.683303
-3280,55.849545,37.681667
-3281,55.851506,37.683085
-3282,55.859726,37.689989
-3283,55.857078,37.686753
-3284,55.840514,37.629147
-3285,55.840778,37.628897
-3286,55.835307,37.633776
-3287,55.835017,37.615668
-3288,55.835381,37.615770
-3289,55.839414,37.613895
-3290,55.840183,37.616571
-3291,55.838444,37.615655
-3292,55.843761,37.637922
-3293,55.843503,37.637935
-3294,55.842224,37.632956
-3295,55.843246,37.634549
-3296,55.840897,37.633477
-3297,55.840663,37.635103
-3298,55.841285,37.632508
-3299,55.841720,37.632722
-3300,55.840766,37.635774
-3301,55.846234,37.635888
-3302,55.846269,37.635485
-3303,55.844132,37.637855
-3304,55.845263,37.638394
-3305,55.846360,37.635482
-3306,55.846103,37.636269
-3307,55.842846,37.638866
-3308,55.842722,37.640103
-3309,55.841242,37.640350
-3310,55.841242,37.640208
-3311,55.841293,37.640985
-3312,55.842086,37.642454
-3313,55.841463,37.641693
-3314,55.840998,37.641307
-3315,55.842657,37.640446
-3316,55.843345,37.638222
-3317,55.842920,37.638830
-3318,55.840840,37.642797
-3319,55.841451,37.643602
-3320,55.841200,37.643245
-3321,55.841074,37.643046
-3322,55.840897,37.641421
-3323,55.840726,37.641069
-3324,55.809196,37.616892
-3325,55.816158,37.606450
-3326,55.818103,37.603550
-3327,55.818664,37.616056
-3328,55.819352,37.616056
-3329,55.818985,37.615704
-3330,55.807032,37.616339
